,ecli,drug,relevant_countries,volume,volume_type,general_drug_type,general_volume_type,countries_present,verdict_date
3909,ECLI:NL:GHAMS:2016:681,mdma,"['Netherlands', 'Belgium']",7251,gram,harddrugs,gr,"{'Belgium': ['Kalmthout', 'België', 'Antwerpen', 'Berchem'], 'Germany': ['Kapellen'], 'Spain': ['Bilbao', 'Madrid', 'Gran Canaria'], 'France': ['Frankrijk']}",2016-02-26
3910,ECLI:NL:GHAMS:2016:681,xtc,"['Netherlands', 'Belgium']",7251,gram,harddrugs,gr,"{'Belgium': ['Kalmthout', 'België', 'Antwerpen', 'Berchem'], 'Germany': ['Kapellen'], 'Spain': ['Bilbao', 'Madrid', 'Gran Canaria'], 'France': ['Frankrijk']}",2016-02-26
3911,ECLI:NL:GHAMS:2016:681,amfetamine,['Netherlands'],7251,gram,harddrugs,gr,"{'Belgium': ['Kalmthout', 'België', 'Antwerpen', 'Berchem'], 'Germany': ['Kapellen'], 'Spain': ['Bilbao', 'Madrid', 'Gran Canaria'], 'France': ['Frankrijk']}",2016-02-26
3912,ECLI:NL:GHAMS:2016:681,mdma/xtc,[],N/A,N/A,harddrugs,undefined,"{'Belgium': ['Kalmthout', 'België', 'Antwerpen', 'Berchem'], 'Germany': ['Kapellen'], 'Spain': ['Bilbao', 'Madrid', 'Gran Canaria'], 'France': ['Frankrijk']}",2016-02-26
3913,ECLI:NL:RBNHO:2013:13047,cocaïne,"['Suriname', 'Netherlands']",twee,pakketten,harddrugs,units,"{'Suriname': ['Suriname', 'Paramaribo'], 'Samoa': ['Samoa'], 'United States': ['sur']}",2013-10-12
3914,ECLI:NL:GHSHE:2013:BZ1357,amfetamine,['Netherlands'],N/A,N/A,harddrugs,undefined,"{'Belgium': ['België', 'Hoogstraten', 'gemeente Hoogstraten', 'Lommel', 'Belgie']}",2013-02-14
3915,ECLI:NL:GHSHE:2013:BZ1357,methanol,['Belgium'],100,liter,precursor,liter,"{'Belgium': ['België', 'Hoogstraten', 'gemeente Hoogstraten', 'Lommel', 'Belgie']}",2013-02-14
3916,ECLI:NL:GHSHE:2013:BZ1357,bmk,[],N/A,N/A,precursor,undefined,"{'Belgium': ['België', 'Hoogstraten', 'gemeente Hoogstraten', 'Lommel', 'Belgie']}",2013-02-14
3917,ECLI:NL:RBHAA:2012:BX4409,cocaïne,"['Netherlands', 'Belgium', 'Poland']",1000,kg,harddrugs,kg,"{'Poland': ['Polen', 'Warschau'], 'Germany': ['Duitsland', 'Kiel'], 'Lithuania': ['Litouwen'], 'United States': ['Verenigde Staten', 'Verenigde Staten van Amerika', 'Vista'], 'Colombia': ['Colombia'], 'Belgium': ['Belgium'], 'United Kingdom': ['Verenigd Koninkrijk'], 'Vietnam': ['hem.62'], 'Suriname': ['Suriname']}",2012-02-08
3918,ECLI:NL:RBHAA:2012:BX4409,drugs,[],1000,kg,unspecified,kg,"{'Poland': ['Polen', 'Warschau'], 'Germany': ['Duitsland', 'Kiel'], 'Lithuania': ['Litouwen'], 'United States': ['Verenigde Staten', 'Verenigde Staten van Amerika', 'Vista'], 'Colombia': ['Colombia'], 'Belgium': ['Belgium'], 'United Kingdom': ['Verenigd Koninkrijk'], 'Vietnam': ['hem.62'], 'Suriname': ['Suriname']}",2012-02-08
3919,ECLI:NL:RBMNE:2021:1577,cocaïne,"['Netherlands', 'Germany']",N/A,N/A,harddrugs,undefined,"{'Morocco': ['Marokko'], 'Germany': ['Duitsland'], 'Bolivia': ['Bolivia']}",2021-01-04
3920,ECLI:NL:RBLIM:2017:12764,hasjiesj,['Germany'],100,kilogram,softdrugs,kg,"{'Germany': ['Duitsland', 'Schönebeck', 'Bottrop', 'Duren'], 'South Africa': ['commercia'], 'United Kingdom': ['Tammam'], 'Russia': ['Taman']}",2017-12-22
3921,ECLI:NL:RBLIM:2017:12764,marihuana,[],3.500,gram,softdrugs,gr,"{'Germany': ['Duitsland', 'Schönebeck', 'Bottrop', 'Duren'], 'South Africa': ['commercia'], 'United Kingdom': ['Tammam'], 'Russia': ['Taman']}",2017-12-22
3922,ECLI:NL:RBLIM:2017:12764,drugs,[],N/A,N/A,unspecified,undefined,"{'Germany': ['Duitsland', 'Schönebeck', 'Bottrop', 'Duren'], 'South Africa': ['commercia'], 'United Kingdom': ['Tammam'], 'Russia': ['Taman']}",2017-12-22
3923,ECLI:NL:GHSHE:2019:4587,xtc-pillen,['Turkey'],N/A,N/A,harddrugs,undefined,"{'Belgium': ['België', '8510', 'Brussel', 'Hasselt', 'Zolder', 'Beringen', 'Antwerpen', 'Herstal', 'Land België'], 'Germany': ['Duitsland', 'Kerpen', 'Düsseldorf', 'Keulen', 'Frankfurt', 'Lindenburg', 'Berlijn'], 'Turkey': ['Turkije', 'Istanbul', 'Ankara', 'Sivas'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije'], 'Lebanon': ['Iaat'], 'Greece': ['Griekenland'], 'United States': ['Hazen', '896'], 'Romania': ['Roemenië'], 'France': ['Frankrijk']}",2019-05-12
3924,ECLI:NL:GHSHE:2019:4587,drugs,"['Germany', 'Turkey']",6,kilogram,unspecified,kg,"{'Belgium': ['België', '8510', 'Brussel', 'Hasselt', 'Zolder', 'Beringen', 'Antwerpen', 'Herstal', 'Land België'], 'Germany': ['Duitsland', 'Kerpen', 'Düsseldorf', 'Keulen', 'Frankfurt', 'Lindenburg', 'Berlijn'], 'Turkey': ['Turkije', 'Istanbul', 'Ankara', 'Sivas'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije'], 'Lebanon': ['Iaat'], 'Greece': ['Griekenland'], 'United States': ['Hazen', '896'], 'Romania': ['Roemenië'], 'France': ['Frankrijk']}",2019-05-12
3925,ECLI:NL:GHSHE:2019:4587,pillen,"['Germany', 'Turkey']",N/A,N/A,unspecified,undefined,"{'Belgium': ['België', '8510', 'Brussel', 'Hasselt', 'Zolder', 'Beringen', 'Antwerpen', 'Herstal', 'Land België'], 'Germany': ['Duitsland', 'Kerpen', 'Düsseldorf', 'Keulen', 'Frankfurt', 'Lindenburg', 'Berlijn'], 'Turkey': ['Turkije', 'Istanbul', 'Ankara', 'Sivas'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije'], 'Lebanon': ['Iaat'], 'Greece': ['Griekenland'], 'United States': ['Hazen', '896'], 'Romania': ['Roemenië'], 'France': ['Frankrijk']}",2019-05-12
3926,ECLI:NL:GHSHE:2019:4587,xtc,[],21000,stuks,harddrugs,units,"{'Belgium': ['België', '8510', 'Brussel', 'Hasselt', 'Zolder', 'Beringen', 'Antwerpen', 'Herstal', 'Land België'], 'Germany': ['Duitsland', 'Kerpen', 'Düsseldorf', 'Keulen', 'Frankfurt', 'Lindenburg', 'Berlijn'], 'Turkey': ['Turkije', 'Istanbul', 'Ankara', 'Sivas'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije'], 'Lebanon': ['Iaat'], 'Greece': ['Griekenland'], 'United States': ['Hazen', '896'], 'Romania': ['Roemenië'], 'France': ['Frankrijk']}",2019-05-12
3927,ECLI:NL:GHSHE:2019:4587,tabletten,[],21000,stuks,unspecified,units,"{'Belgium': ['België', '8510', 'Brussel', 'Hasselt', 'Zolder', 'Beringen', 'Antwerpen', 'Herstal', 'Land België'], 'Germany': ['Duitsland', 'Kerpen', 'Düsseldorf', 'Keulen', 'Frankfurt', 'Lindenburg', 'Berlijn'], 'Turkey': ['Turkije', 'Istanbul', 'Ankara', 'Sivas'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije'], 'Lebanon': ['Iaat'], 'Greece': ['Griekenland'], 'United States': ['Hazen', '896'], 'Romania': ['Roemenië'], 'France': ['Frankrijk']}",2019-05-12
3928,ECLI:NL:GHSHE:2019:4587,weed,['Germany'],5,kilo,softdrugs,kg,"{'Belgium': ['België', '8510', 'Brussel', 'Hasselt', 'Zolder', 'Beringen', 'Antwerpen', 'Herstal', 'Land België'], 'Germany': ['Duitsland', 'Kerpen', 'Düsseldorf', 'Keulen', 'Frankfurt', 'Lindenburg', 'Berlijn'], 'Turkey': ['Turkije', 'Istanbul', 'Ankara', 'Sivas'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije'], 'Lebanon': ['Iaat'], 'Greece': ['Griekenland'], 'United States': ['Hazen', '896'], 'Romania': ['Roemenië'], 'France': ['Frankrijk']}",2019-05-12
3929,ECLI:NL:GHSHE:2019:4587,wiet,['Germany'],N/A,N/A,softdrugs,undefined,"{'Belgium': ['België', '8510', 'Brussel', 'Hasselt', 'Zolder', 'Beringen', 'Antwerpen', 'Herstal', 'Land België'], 'Germany': ['Duitsland', 'Kerpen', 'Düsseldorf', 'Keulen', 'Frankfurt', 'Lindenburg', 'Berlijn'], 'Turkey': ['Turkije', 'Istanbul', 'Ankara', 'Sivas'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije'], 'Lebanon': ['Iaat'], 'Greece': ['Griekenland'], 'United States': ['Hazen', '896'], 'Romania': ['Roemenië'], 'France': ['Frankrijk']}",2019-05-12
3930,ECLI:NL:GHSHE:2019:4587,hash,['Germany'],6,kilogram,softdrugs,kg,"{'Belgium': ['België', '8510', 'Brussel', 'Hasselt', 'Zolder', 'Beringen', 'Antwerpen', 'Herstal', 'Land België'], 'Germany': ['Duitsland', 'Kerpen', 'Düsseldorf', 'Keulen', 'Frankfurt', 'Lindenburg', 'Berlijn'], 'Turkey': ['Turkije', 'Istanbul', 'Ankara', 'Sivas'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije'], 'Lebanon': ['Iaat'], 'Greece': ['Griekenland'], 'United States': ['Hazen', '896'], 'Romania': ['Roemenië'], 'France': ['Frankrijk']}",2019-05-12
3931,ECLI:NL:RBLIM:2021:5465,amfetamine,[],10,kilogram,harddrugs,kg,"{'United States': ['Chicanos', 'Dacus'], 'Belgium': ['België', 'Borgloon'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Germany': ['Duitsland', 'Alsdorf', 'Unna'], 'Thailand': ['Thailand']}",2021-09-07
3932,ECLI:NL:RBLIM:2021:5465,hennep,[],10,kilogram,softdrugs,kg,"{'United States': ['Chicanos', 'Dacus'], 'Belgium': ['België', 'Borgloon'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Germany': ['Duitsland', 'Alsdorf', 'Unna'], 'Thailand': ['Thailand']}",2021-09-07
3933,ECLI:NL:RBLIM:2021:5465,mdma,[],N/A,N/A,harddrugs,undefined,"{'United States': ['Chicanos', 'Dacus'], 'Belgium': ['België', 'Borgloon'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Germany': ['Duitsland', 'Alsdorf', 'Unna'], 'Thailand': ['Thailand']}",2021-09-07
3934,ECLI:NL:RBLIM:2021:5465,drugs,[],N/A,N/A,unspecified,undefined,"{'United States': ['Chicanos', 'Dacus'], 'Belgium': ['België', 'Borgloon'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Germany': ['Duitsland', 'Alsdorf', 'Unna'], 'Thailand': ['Thailand']}",2021-09-07
3935,ECLI:NL:RBLIM:2017:11220,cannabis,[],N/A,N/A,softdrugs,undefined,"{'Germany': ['Duitsland', 'Duisburg', 'Schönebeck', 'Magdeburg', 'Bielefeld', 'Bondsrepubliek Duitsland', 'Maagdenburg'], 'Turkey': ['Bursa', 'Turkije'], 'Spain': ['Spanje'], 'Israel': ['District Noord-'], 'Canada': ['Peel'], 'Mexico': ['Maas']}",2017-11-17
3936,ECLI:NL:RBLIM:2017:11220,amfetamine,[],N/A,N/A,harddrugs,undefined,"{'Germany': ['Duitsland', 'Duisburg', 'Schönebeck', 'Magdeburg', 'Bielefeld', 'Bondsrepubliek Duitsland', 'Maagdenburg'], 'Turkey': ['Bursa', 'Turkije'], 'Spain': ['Spanje'], 'Israel': ['District Noord-'], 'Canada': ['Peel'], 'Mexico': ['Maas']}",2017-11-17
3937,ECLI:NL:RBLIM:2017:11220,drugs,['Germany'],N/A,N/A,unspecified,undefined,"{'Germany': ['Duitsland', 'Duisburg', 'Schönebeck', 'Magdeburg', 'Bielefeld', 'Bondsrepubliek Duitsland', 'Maagdenburg'], 'Turkey': ['Bursa', 'Turkije'], 'Spain': ['Spanje'], 'Israel': ['District Noord-'], 'Canada': ['Peel'], 'Mexico': ['Maas']}",2017-11-17
3938,ECLI:NL:RBLIM:2017:11220,hasjiesj,['Germany'],60,kilo,softdrugs,kg,"{'Germany': ['Duitsland', 'Duisburg', 'Schönebeck', 'Magdeburg', 'Bielefeld', 'Bondsrepubliek Duitsland', 'Maagdenburg'], 'Turkey': ['Bursa', 'Turkije'], 'Spain': ['Spanje'], 'Israel': ['District Noord-'], 'Canada': ['Peel'], 'Mexico': ['Maas']}",2017-11-17
3939,ECLI:NL:RBLIM:2017:11220,harddrugs,['Germany'],N/A,N/A,harddrugs,undefined,"{'Germany': ['Duitsland', 'Duisburg', 'Schönebeck', 'Magdeburg', 'Bielefeld', 'Bondsrepubliek Duitsland', 'Maagdenburg'], 'Turkey': ['Bursa', 'Turkije'], 'Spain': ['Spanje'], 'Israel': ['District Noord-'], 'Canada': ['Peel'], 'Mexico': ['Maas']}",2017-11-17
3940,ECLI:NL:RBLIM:2017:11220,cocaine,[],N/A,N/A,harddrugs,undefined,"{'Germany': ['Duitsland', 'Duisburg', 'Schönebeck', 'Magdeburg', 'Bielefeld', 'Bondsrepubliek Duitsland', 'Maagdenburg'], 'Turkey': ['Bursa', 'Turkije'], 'Spain': ['Spanje'], 'Israel': ['District Noord-'], 'Canada': ['Peel'], 'Mexico': ['Maas']}",2017-11-17
3941,ECLI:NL:RBLIM:2017:11220,mdma,[],N/A,N/A,harddrugs,undefined,"{'Germany': ['Duitsland', 'Duisburg', 'Schönebeck', 'Magdeburg', 'Bielefeld', 'Bondsrepubliek Duitsland', 'Maagdenburg'], 'Turkey': ['Bursa', 'Turkije'], 'Spain': ['Spanje'], 'Israel': ['District Noord-'], 'Canada': ['Peel'], 'Mexico': ['Maas']}",2017-11-17
3942,ECLI:NL:RBLIM:2017:11220,mdea,[],N/A,N/A,harddrugs,undefined,"{'Germany': ['Duitsland', 'Duisburg', 'Schönebeck', 'Magdeburg', 'Bielefeld', 'Bondsrepubliek Duitsland', 'Maagdenburg'], 'Turkey': ['Bursa', 'Turkije'], 'Spain': ['Spanje'], 'Israel': ['District Noord-'], 'Canada': ['Peel'], 'Mexico': ['Maas']}",2017-11-17
3943,ECLI:NL:RBLIM:2017:11220,hennep,"['Netherlands', 'Germany']",N/A,N/A,softdrugs,undefined,"{'Germany': ['Duitsland', 'Duisburg', 'Schönebeck', 'Magdeburg', 'Bielefeld', 'Bondsrepubliek Duitsland', 'Maagdenburg'], 'Turkey': ['Bursa', 'Turkije'], 'Spain': ['Spanje'], 'Israel': ['District Noord-'], 'Canada': ['Peel'], 'Mexico': ['Maas']}",2017-11-17
3944,ECLI:NL:RBLIM:2021:5491,mdma,[],N/A,N/A,harddrugs,undefined,"{'Germany': ['Duitsland', 'Viersen', 'gemeente Viersen', 'Alsdorf', 'Unna'], 'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Belgium': ['Borgloon', 'België']}",2021-09-07
3945,ECLI:NL:RBLIM:2021:5491,amfetamine,[],N/A,N/A,harddrugs,undefined,"{'Germany': ['Duitsland', 'Viersen', 'gemeente Viersen', 'Alsdorf', 'Unna'], 'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Belgium': ['Borgloon', 'België']}",2021-09-07
3946,ECLI:NL:RBLIM:2021:5491,drugs,[],N/A,N/A,unspecified,undefined,"{'Germany': ['Duitsland', 'Viersen', 'gemeente Viersen', 'Alsdorf', 'Unna'], 'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Belgium': ['Borgloon', 'België']}",2021-09-07
3947,ECLI:NL:RBLIM:2021:5491,hennep,[],N/A,N/A,softdrugs,undefined,"{'Germany': ['Duitsland', 'Viersen', 'gemeente Viersen', 'Alsdorf', 'Unna'], 'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Belgium': ['Borgloon', 'België']}",2021-09-07
3948,ECLI:NL:RBLIM:2019:1675,mdma,['Germany'],N/A,N/A,harddrugs,undefined,"{'Belgium': ['Genk', 'Hasselt', 'België', 'Maasmechelen'], 'Germany': ['Duitsland', 'Duisburg'], 'Morocco': ['Marokko']}",2019-02-22
3949,ECLI:NL:RBAMS:2018:8713,cocaïne,['Germany'],N/A,N/A,harddrugs,undefined,"{'Canada': ['Toronto', 'Canada'], 'Ireland': ['Ierland', 'Dublin'], 'Spain': ['Madrid'], 'United Kingdom': ['Leeds', 'Verenigd Koninkrijk', 'UK'], 'Morocco': ['Marokko', 'Hoceima'], 'Algeria': ['Oued'], 'France': ['Parijs'], 'United States': ['Harlingen'], 'Germany': ['Hamburg'], 'Pakistan': ['Pakistan']}",2018-07-12
3950,ECLI:NL:RBLIM:2017:12712,hasjiesj,['Germany'],100,kilogram,softdrugs,kg,"{'Germany': ['Duitsland', 'Schönebeck', 'Bottrop', 'Duren'], 'South Africa': ['commercia'], 'United Kingdom': ['Tammam'], 'Russia': ['Taman']}",2017-12-22
3951,ECLI:NL:RBLIM:2017:12712,marihuana,[],3.500,gram,softdrugs,gr,"{'Germany': ['Duitsland', 'Schönebeck', 'Bottrop', 'Duren'], 'South Africa': ['commercia'], 'United Kingdom': ['Tammam'], 'Russia': ['Taman']}",2017-12-22
3952,ECLI:NL:RBLIM:2017:12712,drugs,[],N/A,N/A,unspecified,undefined,"{'Germany': ['Duitsland', 'Schönebeck', 'Bottrop', 'Duren'], 'South Africa': ['commercia'], 'United Kingdom': ['Tammam'], 'Russia': ['Taman']}",2017-12-22
3953,ECLI:NL:RBROT:2016:9426,cocaïne,"['Ecuador', 'Belgium', 'Guatemala']",1.056,kg,harddrugs,kg,"{'Belgium': ['Antwerpen', 'België'], 'Ecuador': ['Equador', 'Ecuador', 'Guayaquil'], 'Peru': ['Peru'], 'Colombia': ['Colombia'], 'Turkey': ['Turkije'], 'United States': ['Amerika'], 'Germany': ['Loga'], 'Spain': ['Santa Rosanna'], 'Romania': ['Roemenië'], 'Guatemala': ['Guatemala']}",2016-08-12
3954,ECLI:NL:PHR:2021:1126,cannabis,[],N/A,N/A,softdrugs,undefined,"{'United States': ['Miami'], 'Germany': ['Keulen']}",2021-11-30
3955,ECLI:NL:RBLIM:2021:5525,mdma,[],N/A,N/A,harddrugs,undefined,"{'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Germany': ['Duitsland', 'Alsdorf', 'Unna'], 'Belgium': ['Borgloon', 'België']}",2021-09-07
3956,ECLI:NL:RBLIM:2021:5525,amfetamine,[],N/A,N/A,harddrugs,undefined,"{'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Germany': ['Duitsland', 'Alsdorf', 'Unna'], 'Belgium': ['Borgloon', 'België']}",2021-09-07
3957,ECLI:NL:RBLIM:2021:5525,drugs,[],N/A,N/A,unspecified,undefined,"{'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Germany': ['Duitsland', 'Alsdorf', 'Unna'], 'Belgium': ['Borgloon', 'België']}",2021-09-07
3958,ECLI:NL:RBMNE:2021:1274,cocaïne,"['Netherlands', 'Germany']",N/A,N/A,harddrugs,undefined,"{'Morocco': ['Marokko'], 'Germany': ['Duitsland'], 'Bolivia': ['Bolivia']}",2021-01-04
3959,ECLI:NL:RBOVE:2015:1234,drugs,['Suriname'],N/A,N/A,unspecified,undefined,"{'Suriname': ['Suriname'], 'Belgium': ['België']}",2015-10-03
3960,ECLI:NL:GHAMS:2012:BV9151,hasjiesj,"['Netherlands', 'Estonia', 'Spain', 'Portugal', 'United Kingdom', 'Germany', 'Belgium']",400.000,gram,softdrugs,gr,"{'Germany': ['Duitsland', 'Kapellen', 'Düsseldorf'], 'Belgium': ['België', 'Kappellen', 'Dessel', 'Oostende', 'Antwerpen'], 'Spain': ['Spanje', 'Malaga', 'Fuengirola', 'Barcelona', 'Valencia', 'Madrid'], 'Italy': ['Italië'], 'United Kingdom': ['Engeland', 'Hull', 'Groot-Brittanië', 'Groot-Brittannië', 'Londen', 'Manchester'], 'France': ['Frankrijk', 'Orleans'], 'United States': ['Abbeville'], 'The Bahamas': ['Nassau'], 'Nigeria': ['Lagos'], 'Portugal': ['Portugal'], 'Switzerland': ['Zürich', 'Zwitserland'], 'Venezuela': ['Venezuela'], 'Panama': ['Panama'], 'Ecuador': ['Equador'], 'Mexico': ['Mexico'], 'Estonia': ['Estland']}",2012-03-16
3961,ECLI:NL:GHAMS:2012:BV9151,weed,"['Netherlands', 'Portugal']",400.000,gram,softdrugs,gr,"{'Germany': ['Duitsland', 'Kapellen', 'Düsseldorf'], 'Belgium': ['België', 'Kappellen', 'Dessel', 'Oostende', 'Antwerpen'], 'Spain': ['Spanje', 'Malaga', 'Fuengirola', 'Barcelona', 'Valencia', 'Madrid'], 'Italy': ['Italië'], 'United Kingdom': ['Engeland', 'Hull', 'Groot-Brittanië', 'Groot-Brittannië', 'Londen', 'Manchester'], 'France': ['Frankrijk', 'Orleans'], 'United States': ['Abbeville'], 'The Bahamas': ['Nassau'], 'Nigeria': ['Lagos'], 'Portugal': ['Portugal'], 'Switzerland': ['Zürich', 'Zwitserland'], 'Venezuela': ['Venezuela'], 'Panama': ['Panama'], 'Ecuador': ['Equador'], 'Mexico': ['Mexico'], 'Estonia': ['Estland']}",2012-03-16
3962,ECLI:NL:GHAMS:2012:BV9151,hennep,"['Netherlands', 'Portugal']",400.000,gram,softdrugs,gr,"{'Germany': ['Duitsland', 'Kapellen', 'Düsseldorf'], 'Belgium': ['België', 'Kappellen', 'Dessel', 'Oostende', 'Antwerpen'], 'Spain': ['Spanje', 'Malaga', 'Fuengirola', 'Barcelona', 'Valencia', 'Madrid'], 'Italy': ['Italië'], 'United Kingdom': ['Engeland', 'Hull', 'Groot-Brittanië', 'Groot-Brittannië', 'Londen', 'Manchester'], 'France': ['Frankrijk', 'Orleans'], 'United States': ['Abbeville'], 'The Bahamas': ['Nassau'], 'Nigeria': ['Lagos'], 'Portugal': ['Portugal'], 'Switzerland': ['Zürich', 'Zwitserland'], 'Venezuela': ['Venezuela'], 'Panama': ['Panama'], 'Ecuador': ['Equador'], 'Mexico': ['Mexico'], 'Estonia': ['Estland']}",2012-03-16
3963,ECLI:NL:GHAMS:2012:BV9151,cannabis,['Netherlands'],400.000,gram,softdrugs,gr,"{'Germany': ['Duitsland', 'Kapellen', 'Düsseldorf'], 'Belgium': ['België', 'Kappellen', 'Dessel', 'Oostende', 'Antwerpen'], 'Spain': ['Spanje', 'Malaga', 'Fuengirola', 'Barcelona', 'Valencia', 'Madrid'], 'Italy': ['Italië'], 'United Kingdom': ['Engeland', 'Hull', 'Groot-Brittanië', 'Groot-Brittannië', 'Londen', 'Manchester'], 'France': ['Frankrijk', 'Orleans'], 'United States': ['Abbeville'], 'The Bahamas': ['Nassau'], 'Nigeria': ['Lagos'], 'Portugal': ['Portugal'], 'Switzerland': ['Zürich', 'Zwitserland'], 'Venezuela': ['Venezuela'], 'Panama': ['Panama'], 'Ecuador': ['Equador'], 'Mexico': ['Mexico'], 'Estonia': ['Estland']}",2012-03-16
3964,ECLI:NL:GHAMS:2012:BV9151,cocaïne,"['Netherlands', 'Spain', 'United Kingdom']",5000,kilogram,harddrugs,kg,"{'Germany': ['Duitsland', 'Kapellen', 'Düsseldorf'], 'Belgium': ['België', 'Kappellen', 'Dessel', 'Oostende', 'Antwerpen'], 'Spain': ['Spanje', 'Malaga', 'Fuengirola', 'Barcelona', 'Valencia', 'Madrid'], 'Italy': ['Italië'], 'United Kingdom': ['Engeland', 'Hull', 'Groot-Brittanië', 'Groot-Brittannië', 'Londen', 'Manchester'], 'France': ['Frankrijk', 'Orleans'], 'United States': ['Abbeville'], 'The Bahamas': ['Nassau'], 'Nigeria': ['Lagos'], 'Portugal': ['Portugal'], 'Switzerland': ['Zürich', 'Zwitserland'], 'Venezuela': ['Venezuela'], 'Panama': ['Panama'], 'Ecuador': ['Equador'], 'Mexico': ['Mexico'], 'Estonia': ['Estland']}",2012-03-16
3965,ECLI:NL:GHAMS:2012:BV9151,heroïne,"['Netherlands', 'Spain', 'United Kingdom']",35,kilogram,harddrugs,kg,"{'Germany': ['Duitsland', 'Kapellen', 'Düsseldorf'], 'Belgium': ['België', 'Kappellen', 'Dessel', 'Oostende', 'Antwerpen'], 'Spain': ['Spanje', 'Malaga', 'Fuengirola', 'Barcelona', 'Valencia', 'Madrid'], 'Italy': ['Italië'], 'United Kingdom': ['Engeland', 'Hull', 'Groot-Brittanië', 'Groot-Brittannië', 'Londen', 'Manchester'], 'France': ['Frankrijk', 'Orleans'], 'United States': ['Abbeville'], 'The Bahamas': ['Nassau'], 'Nigeria': ['Lagos'], 'Portugal': ['Portugal'], 'Switzerland': ['Zürich', 'Zwitserland'], 'Venezuela': ['Venezuela'], 'Panama': ['Panama'], 'Ecuador': ['Equador'], 'Mexico': ['Mexico'], 'Estonia': ['Estland']}",2012-03-16
3966,ECLI:NL:GHAMS:2012:BV9151,diamorfine,['Netherlands'],35,kilogram,medicine,kg,"{'Germany': ['Duitsland', 'Kapellen', 'Düsseldorf'], 'Belgium': ['België', 'Kappellen', 'Dessel', 'Oostende', 'Antwerpen'], 'Spain': ['Spanje', 'Malaga', 'Fuengirola', 'Barcelona', 'Valencia', 'Madrid'], 'Italy': ['Italië'], 'United Kingdom': ['Engeland', 'Hull', 'Groot-Brittanië', 'Groot-Brittannië', 'Londen', 'Manchester'], 'France': ['Frankrijk', 'Orleans'], 'United States': ['Abbeville'], 'The Bahamas': ['Nassau'], 'Nigeria': ['Lagos'], 'Portugal': ['Portugal'], 'Switzerland': ['Zürich', 'Zwitserland'], 'Venezuela': ['Venezuela'], 'Panama': ['Panama'], 'Ecuador': ['Equador'], 'Mexico': ['Mexico'], 'Estonia': ['Estland']}",2012-03-16
